,country,isonum,isocode,year,rank_safe,safe,shelter,shelter_year,food,food_year,walking,walking_year,stolen,stolen_year,warcasual,warcasual_year,pts,pts_year,tdeathslnl5,tdeathslnl5_year,refugee_oriln,refugee_oriln_year,bdeathslnl,bdeathslnl_year,rdeathslnl,rdeathslnl_year,homilnl,homilnl_year
113,Portugal,620,PRT,2007,21,78.31747436523438,***,2008,***,2008,***,2008,***,2008,0.0,2007,2.0,2007,-0.6931471824645996,2007,1.1102771759033203,2007,-4.2985358238220215,2007,2.292534828186035,2007,0.56108558177948,2007
114,Paraguay,600,PRY,2007,74,65.78304290771484,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.6931471824645996,2007,2.838869333267212,2007,-4.2985358238220215,2007,2.7850112915039062,2007,2.5481224060058594,2007
115,Qatar,634,QAT,2007,41,74.21644592285156,***,2008,***,2008,***,2009,***,2008,2.8710018303707008e-12,--,2.0,2007,-0.41588830947875977,2007,3.96250581741333,2007,-4.2985358238220215,2007,3.117949962615967,2007,2.086376190185547,2012
116,Romania,642,ROU,2007,47,71.62010955810547,***,2007,***,2007,***,2007,***,2007,0.0,2007,2.5,2007,-0.6931471824645996,2007,5.537659168243408,2007,-4.2985358238220215,2007,2.694627285003662,2007,0.6363335847854614,2007
117,Russia,643,RUS,2007,136,53.32602310180664,***,2007,***,2007,***,2007,***,2007,0.0,2007,4.0,2007,5.060356616973877,2007,6.4812798500061035,2007,0.209003284573555,2007,3.1986730098724365,2007,2.448028564453125,2008
118,Rwanda,646,RWA,2007,89,63.62784957885742,***,2009,***,2008,***,2008,***,2008,0.0,2007,3.0,2007,0.125721737742424,2007,9.052461624145508,2007,-4.2985358238220215,2007,3.0637950897216797,--,1.5590204000473022,2007
119,Saudi Arabia,682,SAU,2007,87,63.89071273803711,***,2008,***,2008,***,2007,***,2007,1.0,2007,3.5,2007,2.1302247047424316,2007,3.3627614974975586,2007,0.6705218553543091,2007,2.931704044342041,--,1.8314100503921509,2012
120,Serbia,688,SCG,2007,46,71.68811798095703,***,2009,***,2009,***,2011,***,2009,0.0,2007,2.0,2007,-0.6931471824645996,2007,10.01860237121582,2007,-4.2985358238220215,2007,2.406944990158081,2007,0.5542762279510498,2007
121,Sudan,729,SDN,2007,142,45.91533660888672,***,2009,***,2009,***,2009,***,2009,5.0,2007,5.0,2007,3.713805675506592,2007,9.651742935180664,2007,1.8642421960830688,2007,2.7291598320007324,--,1.8782767057418823,2012
122,Senegal,686,SEN,2007,69,67.58476257324219,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.5545177459716797,2007,7.197517395019531,2007,-4.2985358238220215,2007,2.7173197269439697,--,2.0872182846069336,2012
123,Singapore,702,SGP,2007,1,85.81846618652344,***,2007,***,2007,***,2007,***,2007,0.0,2007,1.5,2007,-0.6931471824645996,2007,3.230015516281128,2007,-4.2985358238220215,2007,1.6292405128479004,2007,-0.966575026512146,2007
124,Sierra Leone,694,SLE,2007,123,57.724464416503906,***,2007,***,2007,***,2007,***,2007,0.0,2007,2.5,2007,-0.6931471824645996,2007,8.69270133972168,2007,-4.2985358238220215,2007,2.6857635974884033,--,0.90589439868927,2007
125,El Salvador,222,SLV,2007,126,56.974090576171875,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.6931471824645996,2007,6.913681983947754,2007,-4.2985358238220215,2007,3.3707382678985596,2007,4.045031547546387,2007
126,Suriname,740,SUR,2007,64,68.81705474853516,***,2012,***,2012,***,2012,***,2012,0.016580646857619286,--,2.0,2007,-0.6931471824645996,2007,4.834377765655518,2007,-4.2985358238220215,2007,2.7942304611206055,--,2.2278926372528076,2012
127,Slovakia,703,SVK,2007,30,76.7372055053711,***,2010,***,2010,***,2010,***,2010,0.0,2007,2.0,2007,-0.6931471824645996,2007,4.153122425079346,2007,-4.2985358238220215,2007,-2.995732307434082,2007,0.4985939860343933,2007
128,Slovenia,705,SVN,2007,17,80.22604370117188,***,2009,***,2009,***,2009,***,2009,0.0,2007,1.0,2007,-0.6931471824645996,2007,3.2490763664245605,2007,-4.2985358238220215,2007,2.687847375869751,2007,0.1722940057516098,2007
129,Sweden,752,SWE,2007,12,81.393310546875,***,2007,***,2007,***,2007,***,2007,0.0,2007,1.0,2007,-0.6931471824645996,2007,0.5590434074401855,2007,-4.2985358238220215,2007,1.5892351865768433,2007,0.15548981726169586,2007
130,Swaziland,748,SWZ,2007,108,60.622352600097656,***,2011,***,2011,***,2011,***,2011,6.926678963736776e-08,--,3.0,2007,-0.6931471824645996,2007,3.0923726558685303,2007,-4.2985358238220215,2007,2.489663600921631,--,2.7066009044647217,2007
131,Chad,148,TCD,2007,144,45.52956771850586,***,2007,***,2007,***,2007,***,2007,3.0,2007,4.0,2007,1.4935884475708008,2007,8.550483703613281,2007,1.8564599752426147,2007,2.832437515258789,--,2.2421398162841797,2012
132,Togo,768,TGO,2007,124,57.491241455078125,***,2008,***,2008,***,2008,***,2008,0.0,2007,3.0,2007,-0.6931471824645996,2007,8.24803352355957,2007,-4.2985358238220215,2007,2.8401753902435303,--,2.2419605255126953,2012
133,Thailand,764,THA,2007,109,60.5374755859375,***,2007,***,2007,***,2007,***,2007,1.0,2007,4.0,2007,4.193767547607422,2007,3.5564777851104736,2007,1.088206171989441,2007,2.7278528213500977,2006,1.9038782119750977,2007
134,Tajikistan,762,TJK,2007,67,68.01253509521484,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.5545177459716797,2007,4.835748672485352,2007,-4.2985358238220215,2007,2.6829073429107666,--,0.779193639755249,2007
135,Trinidad and Tobago,780,TTO,2007,91,63.47828674316406,***,2008,***,2008,***,2008,***,2008,0.0,2007,2.0,2007,-0.6931471824645996,2007,5.082396030426025,2007,-4.2985358238220215,2007,2.7725887298583984,2007,3.3960647583007812,2007
136,Tunisia,788,TUN,2007,49,71.29393005371094,***,2009,***,2009,***,2010,***,2010,0.0,2007,3.0,2007,-0.026706267148256302,2007,5.5019965171813965,2007,-4.2985358238220215,2007,2.648961305618286,--,0.9772768616676331,2007
137,Turkey,792,TUR,2007,128,56.19927215576172,***,2007,***,2007,***,2007,***,2007,2.0,2007,4.0,2007,3.60089111328125,2007,8.068608283996582,2007,1.1921724081039429,2007,1.722766637802124,2009,1.6445496082305908,2007
138,Tanzania,834,TZA,2007,85,64.05157470703125,***,2007,***,2007,***,2007,***,2007,0.0,2007,2.5,2007,-0.6931471824645996,2007,3.4086673259735107,2007,-4.2985358238220215,2007,3.1042990684509277,--,2.103391408920288,2012
139,Uganda,800,UGA,2007,135,53.617286682128906,***,2007,***,2007,***,2007,***,2007,0.0,2007,4.0,2007,3.0174269676208496,2007,6.567456245422363,2007,1.1099302768707275,2007,2.931948184967041,--,2.1526427268981934,2007
140,Ukraine,804,UKR,2007,103,62.01273727416992,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.6931471824645996,2007,6.325621128082275,2007,-4.2985358238220215,2007,3.1223649978637695,2007,1.7328290939331055,2007
141,Uruguay,858,URY,2007,50,71.21517944335938,***,2007,***,2007,***,2007,***,2007,0.0,2007,1.0,2007,-0.6931471824645996,2007,4.07730770111084,2007,-4.2985358238220215,2007,2.4765384197235107,2007,1.7597862482070923,2007
142,United States,840,USA,2007,42,73.8377685546875,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.0,2007,-0.5545177459716797,2007,1.9764459133148193,2007,-4.2985358238220215,2007,2.6810214519500732,2007,1.7295587062835693,2007
143,Venezuela,862,VEN,2007,125,57.192779541015625,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.5,2007,-0.5545177459716797,2007,5.2154459953308105,2007,1.7422224283218384,2007,3.3499040603637695,2007,3.8622076511383057,2007
144,Vietnam,704,VNM,2007,45,72.20772552490234,***,2008,***,2008,***,2007,***,2007,0.0,2007,2.5,2007,-0.6931471824645996,2007,8.266671180725098,2007,-4.2985358238220215,2007,2.5112762451171875,--,0.29970380663871765,2007
145,Yemen,887,YEM,2007,121,58.39943313598633,***,2009,***,2009,***,2009,***,2009,2.0,2007,4.0,2007,2.076291799545288,2007,4.3201985359191895,2007,-4.2985358238220215,2007,2.692122220993042,--,1.3894917964935303,2007
146,South Africa,710,ZAF,2007,114,59.51300811767578,***,2007,***,2007,***,2007,***,2007,0.0,2007,3.5,2007,-0.5545177459716797,2007,2.2764217853546143,2007,-4.2985358238220215,2007,2.580216884613037,2007,3.6181912422180176,2007
147,Zambia,894,ZMB,2007,99,62.42394256591797,***,2007,***,2007,***,2007,***,2007,0.0,2007,2.5,2007,-0.6931471824645996,2007,2.7334718704223633,2007,-4.2985358238220215,2007,2.635878562927246,--,1.717642068862915,2008
148,Zimbabwe,716,ZWE,2007,130,55.90795135498047,***,2007,***,2007,***,2007,***,2007,0.0,2007,4.0,2007,-0.6931471824645996,2007,6.9855780601501465,2007,-4.2985358238220215,2007,2.812346935272217,--,2.1311819553375244,2006
149,Afghanistan,4,AFG,2008,149,37.399112701416016,***,2008,***,2008,***,2008,***,2008,3.0,2008,5.0,2008,6.439426898956299,2008,11.578662872314453,2008,4.686969757080078,2008,2.265711545944214,--,1.3922966718673706,2009
150,Angola,24,AGO,2008,126,56.41912078857422,***,2011,***,2011,***,2011,***,2011,0.0,2008,3.0,2008,-0.6931471824645996,2008,9.0639009475708,2008,-4.2985358238220215,2008,2.9776105880737305,--,2.3837757110595703,2012
151,Albania,8,ALB,2008,55,70.09166717529297,***,2009,***,2009,***,2011,***,2009,0.0,2008,2.0,2008,-0.6931471824645996,2008,8.535310745239258,2008,-4.2985358238220215,2008,2.2300143241882324,2008,1.0805163383483887,2008
152,United Arab Emirates,784,ARE,2008,16,80.54093170166016,***,2009,***,2009,***,2010,***,2009,0.0,2008,2.0,2008,-0.6931471824645996,2008,3.613635540008545,2008,-4.2985358238220215,2008,2.1474971771240234,--,-0.23105686902999878,2010
153,Argentina,32,ARG,2008,66,68.3622817993164,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,-0.6931471824645996,2008,3.2553036212921143,2008,-4.2985358238220215,2008,2.424802780151367,2008,1.9706873893737793,2008
154,Armenia,51,ARM,2008,61,69.35484313964844,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.0,2008,-0.6931471824645996,2008,8.610873222351074,2008,-4.2985358238220215,2008,1.7404661178588867,2008,1.1810458898544312,2008
155,Australia,36,AUS,2008,17,80.49201965332031,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.0,2008,-0.6931471824645996,2008,0.7048808932304382,2008,-4.2985358238220215,2008,1.974081039428711,2008,0.18715643882751465,2008
156,Austria,40,AUT,2008,11,82.11763000488281,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.6931471824645996,2008,0.5202152729034424,2008,-4.2985358238220215,2008,1.974081039428711,2008,-0.3634605407714844,2008
157,Azerbaijan,31,AZE,2008,102,61.909664154052734,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,-0.2326301634311676,2008,7.529501438140869,2008,1.2306134700775146,2008,0.0,2007,0.6378398537635803,2008
158,Burundi,108,BDI,2008,139,50.55388259887695,***,2008,***,2008,***,2008,***,2008,0.0,2008,4.0,2008,2.586132049560547,2008,10.370988845825195,2008,3.126079559326172,2008,2.8430182933807373,--,1.3747159242630005,2008
159,Belgium,56,BEL,2008,24,78.91651153564453,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.6931471824645996,2008,1.7396985292434692,2008,-4.2985358238220215,2008,2.2082743644714355,2008,0.633617639541626,2008
160,Benin,204,BEN,2008,81,64.55561065673828,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,-0.6931471824645996,2008,3.56777286529541,2008,-4.2985358238220215,2008,2.725958824157715,--,1.845055341720581,2012
161,Burkina Faso,854,BFA,2008,62,69.28152465820312,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.0,2008,-0.6931471824645996,2008,3.8977112770080566,2008,-4.2985358238220215,2008,2.8113503456115723,--,-0.13565337657928467,2008
162,Bangladesh,50,BGD,2008,68,68.06465148925781,***,2008,***,2008,***,2008,***,2008,0.0,2008,4.0,2008,2.4798743724823,2008,4.2211761474609375,2008,-4.2985358238220215,2008,2.1678223609924316,--,1.0189038515090942,2008
163,Bulgaria,100,BGR,2008,47,72.0566177368164,***,2009,***,2009,***,2009,***,2009,0.0,2008,2.0,2008,-0.6931471824645996,2008,6.005702018737793,2008,-4.2985358238220215,2008,2.580216884613037,2008,0.8294457197189331,2008
164,Bahrain,48,BHR,2008,32,76.21421813964844,***,2009,***,2009,***,2009,***,2009,0.00016732816584408283,--,2.0,2008,-0.5545177459716797,2008,4.272475719451904,2008,-4.2985358238220215,2008,2.219203472137451,2008,-0.6206105351448059,2008
165,Belarus,112,BLR,2008,76,65.91280364990234,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.0,2008,-0.6931471824645996,2008,6.336952209472656,2008,-4.2985358238220215,2008,2.890371799468994,2008,1.7336857318878174,2008
166,Belize,84,BLZ,2008,83,64.41808319091797,***,2007,***,2007,***,2007,***,2007,0.0012147924862802029,--,2.0,2008,-0.6931471824645996,2008,4.179363250732422,2008,-4.2985358238220215,2008,3.1499500274658203,--,3.5578715801239014,2008
167,Bolivia,68,BOL,2008,88,63.786624908447266,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,-0.6931471824645996,2008,3.8563427925109863,2008,-4.2985358238220215,2008,2.9414780139923096,--,2.1567955017089844,2008
168,Brazil,76,BRA,2008,80,64.77713012695312,***,2008,***,2008,***,2008,***,2008,0.0,2008,4.0,2008,-0.5545177459716797,2008,1.9752627611160278,2008,-4.2985358238220215,2008,2.975529670715332,2008,3.175034761428833,2008
169,Botswana,72,BWA,2008,99,62.281959533691406,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,-0.6931471824645996,2008,2.581146717071533,2008,-4.2985358238220215,2008,2.900941848754883,--,2.6763243675231934,2008
170,Central African Republic,140,CAF,2008,143,46.274009704589844,***,2007,***,2007,***,2007,***,2007,3.0,2008,4.0,2008,0.0,2008,10.282869338989258,2008,-4.2985358238220215,2008,2.859945297241211,--,2.6136600971221924,2012
171,Canada,124,CAN,2008,19,79.889892578125,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.6931471824645996,2008,1.1111929416656494,2008,-4.2985358238220215,2008,2.0668628215789795,2008,0.5087288022041321,2008
172,Switzerland,756,CHE,2008,14,81.88167572021484,***,2009,***,2009,***,2009,***,2009,0.0,2008,2.0,2008,-0.6931471824645996,2008,1.4313342571258545,2008,-4.2985358238220215,2008,1.5260562896728516,2008,-0.3487068712711334,2008
173,Chile,152,CHL,2008,64,68.66448974609375,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,-0.6931471824645996,2008,4.089570999145508,2008,-4.2985358238220215,2008,2.610069751739502,2008,1.2509084939956665,2008
174,China,156,CHN,2008,60,69.49412536621094,***,2008,***,2008,***,2009,***,2009,0.0,2008,4.0,2008,1.262709617614746,2008,4.88466215133667,2008,-3.6053884029388428,2008,2.583930492401123,--,0.09807825833559036,2008
175,Ivory Coast,384,CIV,2008,108,59.94096374511719,***,2009,***,2009,***,2009,***,2009,0.0,2008,3.5,2008,1.5615832805633545,2008,7.050947189331055,2008,-4.2985358238220215,2008,2.5884182453155518,--,2.520653486251831,2012
176,Cameroon,120,CMR,2008,109,59.46266555786133,***,2008,***,2008,***,2008,***,2008,0.0,2008,4.0,2008,0.4906315803527832,2008,6.563464164733887,2008,-4.2985358238220215,2008,2.9583027362823486,--,1.1502444744110107,2008
177,Democratic Republic of Congo,180,COD,2008,148,40.52397155761719,***,2009,***,2009,***,2009,***,2009,5.0,2008,5.0,2008,3.87188720703125,2008,8.691771507263184,2008,2.513204574584961,2008,2.8790884017944336,--,2.6009039878845215,2012
178,Congo,178,COG,2008,120,57.71393585205078,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.0,2008,-0.6931471824645996,2008,8.556142807006836,2008,-4.2985358238220215,2008,2.7018866539001465,--,2.355339765548706,2012
179,Colombia,170,COL,2008,146,43.73950958251953,***,2008,***,2008,***,2008,***,2008,4.0,2008,4.5,2008,4.473311424255371,2008,9.026284217834473,2008,0.9995463490486145,2008,2.7212953567504883,2008,3.4972119331359863,2008
180,Comoros,174,COM,2008,113,58.88490676879883,***,2009,***,2009,***,2009,***,2009,0.0833461731672287,--,3.0,2008,-0.6931471824645996,2008,6.342239856719971,2008,-4.2985358238220215,2008,2.713466167449951,--,2.08107852935791,2012
181,Costa Rica,188,CRI,2008,69,67.67346954345703,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,-0.6931471824645996,2008,4.381008625030518,2008,-4.2985358238220215,2008,2.694627285003662,2008,2.424419403076172,2008
182,Cyprus,196,CYP,2008,20,79.84234619140625,***,2009,***,2009,***,2009,***,2009,0.0,2008,1.5,2008,-0.6931471824645996,2008,2.228396415710449,2008,-4.2985358238220215,2008,2.424802780151367,2008,-0.17962254583835602,2008
183,Czech Republic,203,CZE,2008,33,76.12993621826172,***,2007,***,2007,***,2007,***,2007,0.0,2008,1.0,2008,-0.6931471824645996,2008,4.873444080352783,2008,-4.2985358238220215,2008,2.292534828186035,2008,0.09067011624574661,2008
184,Germany,276,DEU,2008,8,82.86721801757812,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.0,2008,0.13862943649291992,2008,0.7039268016815186,2008,-4.2985358238220215,2008,1.686398983001709,2008,-0.14396288990974426,2008
185,Djibouti,262,DJI,2008,93,62.90024948120117,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,-0.6931471824645996,2008,6.688138961791992,2008,3.766514778137207,2008,2.2559146881103516,--,1.9488693475723267,2012
186,Denmark,208,DNK,2008,5,83.47270202636719,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.6931471824645996,2008,0.6943076848983765,2008,-4.2985358238220215,2008,1.9315214157104492,2008,-0.017640523612499237,2008
187,Dominican Republic,214,DOM,2008,119,57.73836898803711,***,2008,***,2008,***,2008,***,2008,0.0,2008,4.0,2008,-0.6931471824645996,2008,3.4964942932128906,2008,-4.2985358238220215,2008,3.1546576023101807,--,3.2008485794067383,2008
188,Algeria,12,DZA,2008,85,64.33307647705078,***,2010,***,2010,***,2010,***,2010,0.0,2008,3.0,2008,5.382070541381836,2008,5.561689376831055,2008,2.2760651111602783,2008,2.653715133666992,--,-0.0854327604174614,2008
189,Ecuador,218,ECU,2008,121,57.59205627441406,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,-0.6931471824645996,2008,4.301140308380127,2008,2.1334927082061768,2008,3.0056827068328857,2008,2.88836669921875,2008
190,Egypt,818,EGY,2008,63,69.17621612548828,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.5,2008,1.9435038566589355,2008,4.452586650848389,2008,-4.2985358238220215,2008,2.4336133003234863,2008,0.24758774042129517,2008
191,Spain,724,ESP,2008,26,77.85147094726562,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,1.1336309909820557,2008,-0.5318063497543335,2008,-4.2985358238220215,2008,1.945910096168518,2008,-0.06020212918519974,2008
192,Estonia,233,EST,2008,48,71.89926147460938,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.6931471824645996,2008,5.222933292388916,2008,-4.2985358238220215,2008,2.397895336151123,2008,1.8598647117614746,2008
193,Ethiopia,231,ETH,2008,122,57.4442024230957,***,2012,***,2012,***,2012,***,2012,1.0,2008,3.5,2008,2.659217596054077,2008,6.644930839538574,2008,-0.5077763199806213,2008,2.616250991821289,--,2.085977077484131,2012
194,Finland,246,FIN,2008,15,80.92078399658203,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.0,2008,-0.1150728240609169,2008,-0.28393739461898804,2008,-4.2985358238220215,2008,1.8870697021484375,2008,0.9166108965873718,2008
195,France,250,FRA,2008,21,79.82684326171875,***,2008,***,2008,***,2008,***,2008,0.0,2008,1.5,2008,-0.19616584479808807,2008,0.4503953158855438,2008,-4.2985358238220215,2008,1.9169225692749023,2008,0.4899446964263916,2008
196,Gabon,266,GAB,2008,128,56.004058837890625,***,2011,***,2011,***,2011,***,2011,0.01958085410296917,--,3.0,2008,-0.6931471824645996,2008,4.472008228302002,2008,-4.2985358238220215,2008,2.6570818424224854,--,2.241772174835205,2012
197,United Kingdom,826,GBR,2008,31,77.24671173095703,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.0,2008,0.6699808239936829,2008,1.096339225769043,2008,-4.2985358238220215,2008,1.5475624799728394,2008,0.21441110968589783,2008
198,Georgia,268,GEO,2008,123,57.194496154785156,***,2008,***,2008,***,2008,***,2008,0.0,2008,3.5,2008,0.9735068678855896,2008,8.047527313232422,2008,5.037564754486084,2008,1.4586150646209717,2007,1.78512704372406,2008
199,Ghana,288,GHA,2008,67,68.34022521972656,***,2008,***,2008,***,2008,***,2008,0.0,2008,2.5,2008,-0.6931471824645996,2008,6.350627422332764,2008,-4.2985358238220215,2008,2.7201967239379883,--,0.6209287047386169,2008
200,Guinea,324,GIN,2008,129,55.8516731262207,***,2011,***,2011,***,2011,***,2011,0.0,2008,3.5,2008,-0.6931471824645996,2008,6.814087867736816,2008,-4.2985358238220215,2008,2.7786920070648193,--,2.2002806663513184,2012
201,Greece,300,GRC,2008,30,77.55520629882812,***,2007,***,2007,***,2007,***,2007,0.0,2008,2.5,2008,-0.6931471824645996,2008,1.799745798110962,2008,-4.2985358238220215,2008,2.6318888664245605,2008,0.2618101239204407,2008
